station,basin,onset,end,duration_h,peak_level_m,river_driven,local_only,reached_major
C1-Headwater,Basin-C,2024-12-13 15:00:00,2024-12-13 15:00:00,1,3.0194084587487193,True,False,False
C2-Upper,Basin-C,2024-12-14 21:00:00,2024-12-15 07:00:00,11,6.3695610827885645,True,False,False
C4-Lower,Basin-C,2024-12-14 21:00:00,2024-12-15 00:00:00,4,2.2481090332934843,False,True,False
C1-Headwater,Basin-C,2024-12-14 21:00:00,2024-12-15 01:00:00,5,3.2791693576597427,True,False,False
C3-Middle,Basin-C,2024-12-14 22:00:00,2024-12-15 11:00:00,14,4.788554304953541,True,False,False
C4-Lower,Basin-C,2024-12-15 02:00:00,2024-12-15 13:00:00,12,2.538659512990577,True,False,False
C4-Lower,Basin-C,2024-12-16 04:00:00,2024-12-16 07:00:00,4,2.24588586731199,False,True,False
C3-Middle,Basin-C,2024-12-16 05:00:00,2024-12-16 07:00:00,3,3.9209677867234283,False,True,False
C3-Middle,Basin-C,2024-12-18 16:00:00,2024-12-18 21:00:00,6,4.099745930733525,False,True,False
C1-Headwater,Basin-C,2024-12-18 16:00:00,2024-12-18 20:00:00,5,3.1566493053517735,True,False,False
C4-Lower,Basin-C,2024-12-18 16:00:00,2024-12-18 21:00:00,6,1.961368567665248,False,True,False
C2-Upper,Basin-C,2024-12-18 17:00:00,2024-12-18 22:00:00,6,6.010211391103954,True,False,False
B4-Lower,Basin-B,2024-12-19 10:00:00,2024-12-19 13:00:00,4,1.1476755125060119,False,True,False
C3-Middle,Basin-C,2024-12-25 06:00:00,2024-12-25 10:00:00,5,3.8344740867962086,False,True,False
C1-Headwater,Basin-C,2024-12-25 06:00:00,2024-12-25 10:00:00,5,2.9970909028079418,False,True,False
C2-Upper,Basin-C,2024-12-25 06:00:00,2024-12-25 10:00:00,5,5.601853377902707,False,True,False
C4-Lower,Basin-C,2024-12-25 06:00:00,2024-12-25 10:00:00,5,1.4332274311048072,False,True,False
